,Title_job,Job_link,Company_link,Address,Salary,date
1577,Cloud Data Engineer AWS (IM PSDS),/it-jobs/cloud-data-engineer-aws-im-psds-tecalliance-vietnam-3424,/companies/tecalliance-vietnam,Ho Chi Minh,~ 51m vnd,10/17/2021
1578,"Backend Developer (Java, AWS/ DM IDP)",/it-jobs/backend-developer-java-aws-dm-idp-tecalliance-vietnam-3934,/companies/tecalliance-vietnam,Ha Noi,~ 45m vnd,10/17/2021
1579,"Senior Manager, DevSecOps",/it-jobs/senior-manager-devsecops-techcombank-0100,/companies/techcombank,Ha Noi,You'll love it,10/17/2021
1580,Ruby Engineer,/it-jobs/ruby-engineer-money-forward-vietnam-co-ltd-1850,/companies/money-forward-vietnam-co-ltd,Ha Noi,"Up to $4,000",10/17/2021
1581,Mid/Sr Java Backend Developer (Spring),/it-jobs/mid-sr-java-backend-developer-spring-finbase-5557,/companies/finbase,Ha Noi,"1,500 - 3,000 USD",10/17/2021
1582,PHP Drupal Developer (Full 13th Salary),/it-jobs/php-drupal-developer-full-13th-salary-sutrix-solutions-1424,/companies/sutrix-solutions,Ho Chi Minh,You'll love it,10/17/2021
1583,"Game Developer (C#, Unity)",/it-jobs/game-developer-c-unity-pitaya-games-4556,/companies/pitaya-games,Ho Chi Minh,"800 - 1,300 USD",10/17/2021
1584,Senior Manual Tester (QA QC/English),/it-jobs/senior-manual-tester-qa-qc-english-capgemini-vietnam-1453,/companies/capgemini-vietnam,Ho Chi Minh,You'll love it,10/17/2021
1585,"Urgent Remote Python Dev (Django, OOP)",/it-jobs/python-developer-django-oop-rikai-technology-4957,/companies/rikai-technology,Ho Chi Minh,You'll love it,10/17/2021
1586,"Frontend Dev (JavaScript, ReactJS, CSS)",/it-jobs/frontend-dev-javascript-reactjs-css-parcel-perform-4942,/companies/parcel-perform,Ha Noi,"1,200 - 3,000 USD",10/17/2021
1587,Games Designer (All levels),/it-jobs/games-designer-all-levels-athena-studio-3932,/companies/athena-studio,Ho Chi Minh,Very attractive,10/17/2021
1588,Database Administrator (SQL Server),/it-jobs/database-administrator-sql-server-ekino-vietnam-0451,/companies/ekino-vietnam,Ho Chi Minh,Attractive salary!,10/17/2021
1589,Senior Developers (JavaScript/C#/.NET),/it-jobs/senior-developers-javascript-c-net-infomed-viet-nam-jsc-4232,/companies/infomed-viet-nam-jsc,Ho Chi Minh,"1,000 - 1,500 USD",10/17/2021
1590,Software Engineering Manager,/it-jobs/software-engineering-manager-ninja-van-tech-lab-0354,/companies/ninja-van-tech-lab,Da Nang,You'll love it,10/17/2021
1591,C & SQL Developer (Training in Europe),/it-jobs/c-sql-developer-training-in-europe-codix-4600,/companies/codix,Ho Chi Minh,"Up to 1,500 usd",10/17/2021
